Libelle du departement,Inscrits,Abstentions,Votants,Exprimes,Blancs,Nuls,Tendance,Total_Pourcentage_Voix_Exp,Annee,Evolution_Tx_Chomage,Vols de vehicules_Tauxpourmille,Vols d'accessoires sur vehicules_Tauxpourmille,Coups et blessures volontaires intrafamiliaux_Tauxpourmille,Vols avec armes_Tauxpourmille,Violences sexuelles_Tauxpourmille,Destructions et degradations volontaires_Tauxpourmille,Vols dans les vehicules_Tauxpourmille,Coups et blessures volontaires_Tauxpourmille,Vols sans violence contre des personnes,Cambriolages de logement,Vols violents sans arme,Autres coups et blessures volontaires_Tauxpourmille,prediction
Seine-Maritime,879252,222147,657105,642965,10982,3158,extreme gauche,25.800000000000004,2022,-2.7750000000000012,-0.273948273,-0.263479064,1.398284633,0.03424209299999999,0.72187398,-1.2731993940000006,-0.6589442239999999,2.083139105,0.32788757299999993,-1.542450102,-0.0042690749999999555,0.6848544730000001,22.432005678597626
Seine-Maritime,879252,222147,657105,642965,10982,3158,gauche,1.73,2022,-2.7750000000000012,-0.273948273,-0.263479064,1.398284633,0.03424209299999999,0.72187398,-1.2731993940000006,-0.6589442239999999,2.083139105,0.32788757299999993,-1.542450102,-0.0042690749999999555,0.6848544730000001,7.9972864462175295
Seine-et-Marne,899303,223172,676131,660929,11057,4145,centre,29.04,2022,-0.7749999999999995,-0.571362723,0.18371233100000017,0.8988720209999999,-0.07791844800000002,0.4114920109999999,-1.600126962000001,-1.7063263920000002,1.4055910579999997,-0.08062164000000038,-2.8297584539999994,-0.526996348,0.506719038,21.380879516725457
Seine-et-Marne,899303,223172,676131,660929,11057,4145,droite,9.94,2022,-0.7749999999999995,-0.571362723,0.18371233100000017,0.8988720209999999,-0.07791844800000002,0.4114920109999999,-1.600126962000001,-1.7063263920000002,1.4055910579999997,-0.08062164000000038,-2.8297584539999994,-0.526996348,0.506719038,22.385418270996098
Seine-et-Marne,899303,223172,676131,660929,11057,4145,extreme droite,30.81,2022,-0.7749999999999995,-0.571362723,0.18371233100000017,0.8988720209999999,-0.07791844800000002,0.4114920109999999,-1.600126962000001,-1.7063263920000002,1.4055910579999997,-0.08062164000000038,-2.8297584539999994,-0.526996348,0.506719038,29.215126122947996
Seine-et-Marne,899303,223172,676131,660929,11057,4145,extreme gauche,29.03,2022,-0.7749999999999995,-0.571362723,0.18371233100000017,0.8988720209999999,-0.07791844800000002,0.4114920109999999,-1.600126962000001,-1.7063263920000002,1.4055910579999997,-0.08062164000000038,-2.8297584539999994,-0.526996348,0.506719038,26.35115943798018
Seine-et-Marne,899303,223172,676131,660929,11057,4145,gauche,1.19,2022,-0.7749999999999995,-0.571362723,0.18371233100000017,0.8988720209999999,-0.07791844800000002,0.4114920109999999,-1.600126962000001,-1.7063263920000002,1.4055910579999997,-0.08062164000000038,-2.8297584539999994,-0.526996348,0.506719038,5.861241621187883
Yvelines,961245,211708,749537,736506,9601,3430,centre,38.9,2022,-0.625,-0.7325089419999999,-0.362502337,1.2766673240000002,-0.030463069999999995,0.55858575,-1.6894805870000011,-0.746442445,1.672240049,0.2445253859999994,0.13710581199999972,-0.3719715659999999,0.39557272500000007,24.264614317560028
Yvelines,961245,211708,749537,736506,9601,3430,droite,11.959999999999999,2022,-0.625,-0.7325089419999999,-0.362502337,1.2766673240000002,-0.030463069999999995,0.55858575,-1.6894805870000011,-0.746442445,1.672240049,0.2445253859999994,0.13710581199999972,-0.3719715659999999,0.39557272500000007,24.259200114259237
Yvelines,961245,211708,749537,736506,9601,3430,extreme droite,22.509999999999998,2022,-0.625,-0.7325089419999999,-0.362502337,1.2766673240000002,-0.030463069999999995,0.55858575,-1.6894805870000011,-0.746442445,1.672240049,0.2445253859999994,0.13710581199999972,-0.3719715659999999,0.39557272500000007,21.699221714963436
Yvelines,961245,211708,749537,736506,9601,3430,extreme gauche,25.4,2022,-0.625,-0.7325089419999999,-0.362502337,1.2766673240000002,-0.030463069999999995,0.55858575,-1.6894805870000011,-0.746442445,1.672240049,0.2445253859999994,0.13710581199999972,-0.3719715659999999,0.39557272500000007,23.059172468594888
Yvelines,961245,211708,749537,736506,9601,3430,gauche,1.23,2022,-0.625,-0.7325089419999999,-0.362502337,1.2766673240000002,-0.030463069999999995,0.55858575,-1.6894805870000011,-0.746442445,1.672240049,0.2445253859999994,0.13710581199999972,-0.3719715659999999,0.39557272500000007,6.2439676140924
Deux-Sèvres,273214,59403,213811,207804,3839,2168,centre,37.79,2022,-1.9249999999999998,-0.18208725999999986,0.026308580999999887,1.166605278,0.029360077000000005,0.7207641739999999,-1.4207833989999994,-0.0781091169999999,1.6922707099999998,-0.7950376220000006,-2.40956175,0.05332749899999997,0.525665432,20.171851284194002
Deux-Sèvres,273214,59403,213811,207804,3839,2168,droite,10.01,2022,-1.9249999999999998,-0.18208725999999986,0.026308580999999887,1.166605278,0.029360077000000005,0.7207641739999999,-1.4207833989999994,-0.0781091169999999,1.6922707099999998,-0.7950376220000006,-2.40956175,0.05332749899999997,0.525665432,24.468470483659335
Deux-Sèvres,273214,59403,213811,207804,3839,2168,extreme droite,27.29,2022,-1.9249999999999998,-0.18208725999999986,0.026308580999999887,1.166605278,0.029360077000000005,0.7207641739999999,-1.4207833989999994,-0.0781091169999999,1.6922707099999998,-0.7950376220000006,-2.40956175,0.05332749899999997,0.525665432,30.02018064954484
Deux-Sèvres,273214,59403,213811,207804,3839,2168,extreme gauche,22.83,2022,-1.9249999999999998,-0.18208725999999986,0.026308580999999887,1.166605278,0.029360077000000005,0.7207641739999999,-1.4207833989999994,-0.0781091169999999,1.6922707099999998,-0.7950376220000006,-2.40956175,0.05332749899999997,0.525665432,22.20548759893655
Deux-Sèvres,273214,59403,213811,207804,3839,2168,gauche,2.09,2022,-1.9249999999999998,-0.18208725999999986,0.026308580999999887,1.166605278,0.029360077000000005,0.7207641739999999,-1.4207833989999994,-0.0781091169999999,1.6922707099999998,-0.7950376220000006,-2.40956175,0.05332749899999997,0.525665432,5.265588173099333
Somme,410056,102687,307369,298918,4837,3614,centre,30.490000000000002,2022,-2.525000000000002,-0.5060393530000002,-0.18275044699999987,1.4725099080000001,-0.032907349,0.604102197,-1.6800777819999997,-0.6611370939999999,1.9480146550000002,-0.026100651999999336,-1.9501145370000001,-0.08026482099999999,0.4755047480000001,20.43346168635379
Somme,410056,102687,307369,298918,4837,3614,droite,8.16,2022,-2.525000000000002,-0.5060393530000002,-0.18275044699999987,1.4725099080000001,-0.032907349,0.604102197,-1.6800777819999997,-0.6611370939999999,1.9480146550000002,-0.026100651999999336,-1.9501145370000001,-0.08026482099999999,0.4755047480000001,24.954750524109322
Somme,410056,102687,307369,298918,4837,3614,extreme droite,38.44,2022,-2.525000000000002,-0.5060393530000002,-0.18275044699999987,1.4725099080000001,-0.032907349,0.604102197,-1.6800777819999997,-0.6611370939999999,1.9480146550000002,-0.026100651999999336,-1.9501145370000001,-0.08026482099999999,0.4755047480000001,29.846092931227417
Somme,410056,102687,307369,298918,4837,3614,extreme gauche,21.659999999999997,2022,-2.525000000000002,-0.5060393530000002,-0.18275044699999987,1.4725099080000001,-0.032907349,0.604102197,-1.6800777819999997,-0.6611370939999999,1.9480146550000002,-0.026100651999999336,-1.9501145370000001,-0.08026482099999999,0.4755047480000001,20.686015977133373
Somme,410056,102687,307369,298918,4837,3614,gauche,1.25,2022,-2.525000000000002,-0.5060393530000002,-0.18275044699999987,1.4725099080000001,-0.032907349,0.604102197,-1.6800777819999997,-0.6611370939999999,1.9480146550000002,-0.026100651999999336,-1.9501145370000001,-0.08026482099999999,0.4755047480000001,6.56915652386226
Tarn,298178,62818,235360,229842,3451,2067,centre,27.240000000000002,2022,-2.2250000000000005,-0.617174483,-0.26530337700000006,1.324257866,-0.028693553000000004,0.706438729,-1.4907644230000008,-1.5792187300000002,1.9302209489999997,-0.6816108599999993,-3.3004902229999997,-0.141350337,0.605963083,19.48315315091042
Tarn,298178,62818,235360,229842,3451,2067,droite,13.990000000000002,2022,-2.2250000000000005,-0.617174483,-0.26530337700000006,1.324257866,-0.028693553000000004,0.706438729,-1.4907644230000008,-1.5792187300000002,1.9302209489999997,-0.6816108599999993,-3.3004902229999997,-0.141350337,0.605963083,24.84010210724315
Tarn,298178,62818,235360,229842,3451,2067,extreme droite,31.55,2022,-2.2250000000000005,-0.617174483,-0.26530337700000006,1.324257866,-0.028693553000000004,0.706438729,-1.4907644230000008,-1.5792187300000002,1.9302209489999997,-0.6816108599999993,-3.3004902229999997,-0.141350337,0.605963083,29.423175135437575
Tarn,298178,62818,235360,229842,3451,2067,extreme gauche,24.69,2022,-2.2250000000000005,-0.617174483,-0.26530337700000006,1.324257866,-0.028693553000000004,0.706438729,-1.4907644230000008,-1.5792187300000002,1.9302209489999997,-0.6816108599999993,-3.3004902229999997,-0.141350337,0.605963083,20.53209688840721
Tarn,298178,62818,235360,229842,3451,2067,gauche,2.53,2022,-2.2250000000000005,-0.617174483,-0.26530337700000006,1.324257866,-0.028693553000000004,0.706438729,-1.4907644230000008,-1.5792187300000002,1.9302209489999997,-0.6816108599999993,-3.3004902229999997,-0.141350337,0.605963083,5.02947556804158
Tarn-et-Garonne,188706,39625,149081,145820,2169,1092,centre,25.080000000000002,2022,-2.2499999999999982,-0.6082027560000001,-0.16389526899999995,1.0707366839999999,-0.039351237,0.336900003,-1.4036060279999996,-2.0242837959999997,1.547890287,-1.471910781,-4.519565812000001,-0.195995205,0.47715360399999995,20.369987237438608
Tarn-et-Garonne,188706,39625,149081,145820,2169,1092,droite,13.01,2022,-2.2499999999999982,-0.6082027560000001,-0.16389526899999995,1.0707366839999999,-0.039351237,0.336900003,-1.4036060279999996,-2.0242837959999997,1.547890287,-1.471910781,-4.519565812000001,-0.195995205,0.47715360399999995,24.865767099909473
Tarn-et-Garonne,188706,39625,149081,145820,2169,1092,extreme droite,37.0,2022,-2.2499999999999982,-0.6082027560000001,-0.16389526899999995,1.0707366839999999,-0.039351237,0.336900003,-1.4036060279999996,-2.0242837959999997,1.547890287,-1.471910781,-4.519565812000001,-0.195995205,0.47715360399999995,29.836548478405255
Tarn-et-Garonne,188706,39625,149081,145820,2169,1092,extreme gauche,22.799999999999997,2022,-2.2499999999999982,-0.6082027560000001,-0.16389526899999995,1.0707366839999999,-0.039351237,0.336900003,-1.4036060279999996,-2.0242837959999997,1.547890287,-1.471910781,-4.519565812000001,-0.195995205,0.47715360399999995,20.836654106445355
Tarn-et-Garonne,188706,39625,149081,145820,2169,1092,gauche,2.1,2022,-2.2499999999999982,-0.6082027560000001,-0.16389526899999995,1.0707366839999999,-0.039351237,0.336900003,-1.4036060279999996,-2.0242837959999997,1.547890287,-1.471910781,-4.519565812000001,-0.195995205,0.47715360399999995,4.901201900084091
Var,820904,211212,609692,598730,7803,3159,centre,27.28,2022,-2.825,-0.17893240099999996,-0.08203428600000007,1.4154061539999998,-0.044368013,0.5354231340000001,-0.742352833,-0.0023797510000003186,2.2206049859999997,-0.49363285999999995,-3.0332140790000004,-0.46824101399999996,0.8051988309999998,20.423811813856233
Var,820904,211212,609692,598730,7803,3159,droite,10.25,2022,-2.825,-0.17893240099999996,-0.08203428600000007,1.4154061539999998,-0.044368013,0.5354231340000001,-0.742352833,-0.0023797510000003186,2.2206049859999997,-0.49363285999999995,-3.0332140790000004,-0.46824101399999996,0.8051988309999998,25.92493828207349
Var,820904,211212,609692,598730,7803,3159,extreme droite,43.86,2022,-2.825,-0.17893240099999996,-0.08203428600000007,1.4154061539999998,-0.044368013,0.5354231340000001,-0.742352833,-0.0023797510000003186,2.2206049859999997,-0.49363285999999995,-3.0332140790000004,-0.46824101399999996,0.8051988309999998,30.648600571110514
Var,820904,211212,609692,598730,7803,3159,extreme gauche,17.64,2022,-2.825,-0.17893240099999996,-0.08203428600000007,1.4154061539999998,-0.044368013,0.5354231340000001,-0.742352833,-0.0023797510000003186,2.2206049859999997,-0.49363285999999995,-3.0332140790000004,-0.46824101399999996,0.8051988309999998,24.158474178761196
Var,820904,211212,609692,598730,7803,3159,gauche,0.95,2022,-2.825,-0.17893240099999996,-0.08203428600000007,1.4154061539999998,-0.044368013,0.5354231340000001,-0.742352833,-0.0023797510000003186,2.2206049859999997,-0.49363285999999995,-3.0332140790000004,-0.46824101399999996,0.8051988309999998,5.754103243302218
Vaucluse,411607,101650,309957,303865,4350,1742,centre,26.0,2022,-2.5000000000000018,-0.3703141859999999,0.10424723199999986,0.9759664739999998,-0.014753211000000002,0.442498128,-0.6828003209999984,-1.062258311,1.6059746229999998,-1.2921941389999994,0.1018137750000001,-0.13653569399999999,0.630008149,22.08057439242158
Vaucluse,411607,101650,309957,303865,4350,1742,droite,9.43,2022,-2.5000000000000018,-0.3703141859999999,0.10424723199999986,0.9759664739999998,-0.014753211000000002,0.442498128,-0.6828003209999984,-1.062258311,1.6059746229999998,-1.2921941389999994,0.1018137750000001,-0.13653569399999999,0.630008149,26.537788659487642
Vaucluse,411607,101650,309957,303865,4350,1742,extreme droite,39.46,2022,-2.5000000000000018,-0.3703141859999999,0.10424723199999986,0.9759664739999998,-0.014753211000000002,0.442498128,-0.6828003209999984,-1.062258311,1.6059746229999998,-1.2921941389999994,0.1018137750000001,-0.13653569399999999,0.630008149,24.90963385152501
Vaucluse,411607,101650,309957,303865,4350,1742,extreme gauche,23.88,2022,-2.5000000000000018,-0.3703141859999999,0.10424723199999986,0.9759664739999998,-0.014753211000000002,0.442498128,-0.6828003209999984,-1.062258311,1.6059746229999998,-1.2921941389999994,0.1018137750000001,-0.13653569399999999,0.630008149,22.842209490549177
Vaucluse,411607,101650,309957,303865,4350,1742,gauche,1.24,2022,-2.5000000000000018,-0.3703141859999999,0.10424723199999986,0.9759664739999998,-0.014753211000000002,0.442498128,-0.6828003209999984,-1.062258311,1.6059746229999998,-1.2921941389999994,0.1018137750000001,-0.13653569399999999,0.630008149,6.266688356826386
Vendée,550963,120547,430416,419709,7312,3395,centre,40.35,2022,-1.9000000000000012,-0.14925512900000015,0.14206740100000004,0.6146776730000001,-0.0037083509999999986,0.728208877,-0.649944069,-0.4419907139999999,0.817688848,-1.0253053990000005,-0.17307134700000004,-0.09073455899999999,0.20301117599999996,22.34527618514663
Vendée,550963,120547,430416,419709,7312,3395,droite,10.780000000000001,2022,-1.9000000000000012,-0.14925512900000015,0.14206740100000004,0.6146776730000001,-0.0037083509999999986,0.728208877,-0.649944069,-0.4419907139999999,0.817688848,-1.0253053990000005,-0.17307134700000004,-0.09073455899999999,0.20301117599999996,25.018708295694896
Vendée,550963,120547,430416,419709,7312,3395,extreme droite,29.29,2022,-1.9000000000000012,-0.14925512900000015,0.14206740100000004,0.6146776730000001,-0.0037083509999999986,0.728208877,-0.649944069,-0.4419907139999999,0.817688848,-1.0253053990000005,-0.17307134700000004,-0.09073455899999999,0.20301117599999996,25.324127495724962
Vendée,550963,120547,430416,419709,7312,3395,extreme gauche,17.85,2022,-1.9000000000000012,-0.14925512900000015,0.14206740100000004,0.6146776730000001,-0.0037083509999999986,0.728208877,-0.649944069,-0.4419907139999999,0.817688848,-1.0253053990000005,-0.17307134700000004,-0.09073455899999999,0.20301117599999996,20.18121388301438
Vendée,550963,120547,430416,419709,7312,3395,gauche,1.73,2022,-1.9000000000000012,-0.14925512900000015,0.14206740100000004,0.6146776730000001,-0.0037083509999999986,0.728208877,-0.649944069,-0.4419907139999999,0.817688848,-1.0253053990000005,-0.17307134700000004,-0.09073455899999999,0.20301117599999996,5.9988741823978025
Vienne,306011,68304,237707,231652,4053,2002,centre,33.910000000000004,2022,-1.7249999999999996,0.27616854,-0.06777972999999982,1.047244323,-0.004885065000000001,0.849896121,-0.2728140879999996,1.0562692349999998,1.6059907229999997,-0.23291158199999984,0.18966937099999992,-0.15273610800000004,0.5587464010000001,23.251148236066808
Vienne,306011,68304,237707,231652,4053,2002,droite,9.84,2022,-1.7249999999999996,0.27616854,-0.06777972999999982,1.047244323,-0.004885065000000001,0.849896121,-0.2728140879999996,1.0562692349999998,1.6059907229999997,-0.23291158199999984,0.18966937099999992,-0.15273610800000004,0.5587464010000001,27.813557214996187
Vienne,306011,68304,237707,231652,4053,2002,extreme droite,28.549999999999997,2022,-1.7249999999999996,0.27616854,-0.06777972999999982,1.047244323,-0.004885065000000001,0.849896121,-0.2728140879999996,1.0562692349999998,1.6059907229999997,-0.23291158199999984,0.18966937099999992,-0.15273610800000004,0.5587464010000001,20.560722237889173
Vienne,306011,68304,237707,231652,4053,2002,extreme gauche,25.729999999999997,2022,-1.7249999999999996,0.27616854,-0.06777972999999982,1.047244323,-0.004885065000000001,0.849896121,-0.2728140879999996,1.0562692349999998,1.6059907229999997,-0.23291158199999984,0.18966937099999992,-0.15273610800000004,0.5587464010000001,20.89620000189062
Vienne,306011,68304,237707,231652,4053,2002,gauche,1.96,2022,-1.7249999999999996,0.27616854,-0.06777972999999982,1.047244323,-0.004885065000000001,0.849896121,-0.2728140879999996,1.0562692349999998,1.6059907229999997,-0.23291158199999984,0.18966937099999992,-0.15273610800000004,0.5587464010000001,6.533670357952094
Haute-Vienne,263742,55484,208258,202118,3787,2353,centre,31.09,2022,-2.1750000000000007,-0.39306645400000007,0.3746206030000001,1.0732316700000002,0.011046651999999997,0.570553984,0.012255048999999296,0.98566295,2.2360031940000002,0.34772462100000023,-1.1211772240000002,0.04473205999999996,1.162771524,21.285674535430335
Haute-Vienne,263742,55484,208258,202118,3787,2353,droite,11.409999999999998,2022,-2.1750000000000007,-0.39306645400000007,0.3746206030000001,1.0732316700000002,0.011046651999999997,0.570553984,0.012255048999999296,0.98566295,2.2360031940000002,0.34772462100000023,-1.1211772240000002,0.04473205999999996,1.162771524,24.71993904328724
Haute-Vienne,263742,55484,208258,202118,3787,2353,extreme droite,27.78,2022,-2.1750000000000007,-0.39306645400000007,0.3746206030000001,1.0732316700000002,0.011046651999999997,0.570553984,0.012255048999999296,0.98566295,2.2360031940000002,0.34772462100000023,-1.1211772240000002,0.04473205999999996,1.162771524,28.612257391352106
Haute-Vienne,263742,55484,208258,202118,3787,2353,extreme gauche,26.909999999999997,2022,-2.1750000000000007,-0.39306645400000007,0.3746206030000001,1.0732316700000002,0.011046651999999997,0.570553984,0.012255048999999296,0.98566295,2.2360031940000002,0.34772462100000023,-1.1211772240000002,0.04473205999999996,1.162771524,21.766968452521418
Haute-Vienne,263742,55484,208258,202118,3787,2353,gauche,2.8,2022,-2.1750000000000007,-0.39306645400000007,0.3746206030000001,1.0732316700000002,0.011046651999999997,0.570553984,0.012255048999999296,0.98566295,2.2360031940000002,0.34772462100000023,-1.1211772240000002,0.04473205999999996,1.162771524,7.9148369437621895
Vosges,277913,68914,208999,203694,3431,1874,centre,28.96,2022,-2.5250000000000004,-0.09649264000000013,-0.13297121299999992,1.220352246,-0.03760215299999999,0.73009144,-0.7087666539999997,-1.066078246,1.9417917120000001,-0.9155659270000003,-1.5317495020000003,-0.086942304,0.7214394660000001,20.416948466933206
Vosges,277913,68914,208999,203694,3431,1874,droite,11.149999999999999,2022,-2.5250000000000004,-0.09649264000000013,-0.13297121299999992,1.220352246,-0.03760215299999999,0.73009144,-0.7087666539999997,-1.066078246,1.9417917120000001,-0.9155659270000003,-1.5317495020000003,-0.086942304,0.7214394660000001,24.2785594200238
Vosges,277913,68914,208999,203694,3431,1874,extreme droite,38.699999999999996,2022,-2.5250000000000004,-0.09649264000000013,-0.13297121299999992,1.220352246,-0.03760215299999999,0.73009144,-0.7087666539999997,-1.066078246,1.9417917120000001,-0.9155659270000003,-1.5317495020000003,-0.086942304,0.7214394660000001,29.80504532689692
Vosges,277913,68914,208999,203694,3431,1874,extreme gauche,19.66,2022,-2.5250000000000004,-0.09649264000000013,-0.13297121299999992,1.220352246,-0.03760215299999999,0.73009144,-0.7087666539999997,-1.066078246,1.9417917120000001,-0.9155659270000003,-1.5317495020000003,-0.086942304,0.7214394660000001,21.707076072488817
Vosges,277913,68914,208999,203694,3431,1874,gauche,1.53,2022,-2.5250000000000004,-0.09649264000000013,-0.13297121299999992,1.220352246,-0.03760215299999999,0.73009144,-0.7087666539999997,-1.066078246,1.9417917120000001,-0.9155659270000003,-1.5317495020000003,-0.086942304,0.7214394660000001,4.880628539025885
Yonne,237957,57549,180408,176511,2715,1182,centre,27.490000000000002,2022,-2.0,-0.11054807600000016,0.28730262500000014,0.6415353750000001,-0.014012008000000006,0.5492054100000001,-0.6839197229999989,0.3801468259999998,0.5382459129999999,-0.9400138049999995,0.02570996900000022,0.039679042,-0.10328946199999978,22.16953237730975
Yonne,237957,57549,180408,176511,2715,1182,droite,10.91,2022,-2.0,-0.11054807600000016,0.28730262500000014,0.6415353750000001,-0.014012008000000006,0.5492054100000001,-0.6839197229999989,0.3801468259999998,0.5382459129999999,-0.9400138049999995,0.02570996900000022,0.039679042,-0.10328946199999978,25.026905131915512
Yonne,237957,57549,180408,176511,2715,1182,extreme droite,38.58,2022,-2.0,-0.11054807600000016,0.28730262500000014,0.6415353750000001,-0.014012008000000006,0.5492054100000001,-0.6839197229999989,0.3801468259999998,0.5382459129999999,-0.9400138049999995,0.02570996900000022,0.039679042,-0.10328946199999978,26.392992511568288
Yonne,237957,57549,180408,176511,2715,1182,extreme gauche,21.7,2022,-2.0,-0.11054807600000016,0.28730262500000014,0.6415353750000001,-0.014012008000000006,0.5492054100000001,-0.6839197229999989,0.3801468259999998,0.5382459129999999,-0.9400138049999995,0.02570996900000022,0.039679042,-0.10328946199999978,19.991443283144857
Yonne,237957,57549,180408,176511,2715,1182,gauche,1.3,2022,-2.0,-0.11054807600000016,0.28730262500000014,0.6415353750000001,-0.014012008000000006,0.5492054100000001,-0.6839197229999989,0.3801468259999998,0.5382459129999999,-0.9400138049999995,0.02570996900000022,0.039679042,-0.10328946199999978,5.602687463575499
Territoire de Belfort,93724,22238,71486,69654,1242,590,centre,28.09,2022,-1.3000000000000007,-0.305628629,-0.27833365900000007,1.914648286,-0.062352674999999996,0.19231558000000004,-1.4614137080000003,-1.3060258109999998,2.433875114,-3.2728924620000006,-2.9490668399999995,-0.43133517099999996,0.5192268279999999,20.488609866050318
Territoire de Belfort,93724,22238,71486,69654,1242,590,droite,10.25,2022,-1.3000000000000007,-0.305628629,-0.27833365900000007,1.914648286,-0.062352674999999996,0.19231558000000004,-1.4614137080000003,-1.3060258109999998,2.433875114,-3.2728924620000006,-2.9490668399999995,-0.43133517099999996,0.5192268279999999,24.134584588214132
Territoire de Belfort,93724,22238,71486,69654,1242,590,extreme droite,35.39,2022,-1.3000000000000007,-0.305628629,-0.27833365900000007,1.914648286,-0.062352674999999996,0.19231558000000004,-1.4614137080000003,-1.3060258109999998,2.433875114,-3.2728924620000006,-2.9490668399999995,-0.43133517099999996,0.5192268279999999,30.36150406108486
Territoire de Belfort,93724,22238,71486,69654,1242,590,extreme gauche,24.76,2022,-1.3000000000000007,-0.305628629,-0.27833365900000007,1.914648286,-0.062352674999999996,0.19231558000000004,-1.4614137080000003,-1.3060258109999998,2.433875114,-3.2728924620000006,-2.9490668399999995,-0.43133517099999996,0.5192268279999999,23.98729845632478
Territoire de Belfort,93724,22238,71486,69654,1242,590,gauche,1.51,2022,-1.3000000000000007,-0.305628629,-0.27833365900000007,1.914648286,-0.062352674999999996,0.19231558000000004,-1.4614137080000003,-1.3060258109999998,2.433875114,-3.2728924620000006,-2.9490668399999995,-0.43133517099999996,0.5192268279999999,5.255609523370747
Essonne,799500,192200,607300,594941,8954,3405,centre,32.62,2022,-0.8999999999999995,-0.6329208929999997,0.5818142909999997,1.4347779120000002,-0.024973443000000012,0.616764533,-1.977426703,-0.020264044000000148,1.9569953419999995,0.2889699650000006,-1.5404811759999992,-0.46779987200000006,0.5222174310000001,21.962194949570005
Essonne,799500,192200,607300,594941,8954,3405,droite,10.06,2022,-0.8999999999999995,-0.6329208929999997,0.5818142909999997,1.4347779120000002,-0.024973443000000012,0.616764533,-1.977426703,-0.020264044000000148,1.9569953419999995,0.2889699650000006,-1.5404811759999992,-0.46779987200000006,0.5222174310000001,22.85750574431057
Essonne,799500,192200,607300,594941,8954,3405,extreme droite,24.39,2022,-0.8999999999999995,-0.6329208929999997,0.5818142909999997,1.4347779120000002,-0.024973443000000012,0.616764533,-1.977426703,-0.020264044000000148,1.9569953419999995,0.2889699650000006,-1.5404811759999992,-0.46779987200000006,0.5222174310000001,27.97858447020302
Essonne,799500,192200,607300,594941,8954,3405,extreme gauche,31.59,2022,-0.8999999999999995,-0.6329208929999997,0.5818142909999997,1.4347779120000002,-0.024973443000000012,0.616764533,-1.977426703,-0.020264044000000148,1.9569953419999995,0.2889699650000006,-1.5404811759999992,-0.46779987200000006,0.5222174310000001,23.18649560754168
Essonne,799500,192200,607300,594941,8954,3405,gauche,1.34,2022,-0.8999999999999995,-0.6329208929999997,0.5818142909999997,1.4347779120000002,-0.024973443000000012,0.616764533,-1.977426703,-0.020264044000000148,1.9569953419999995,0.2889699650000006,-1.5404811759999992,-0.46779987200000006,0.5222174310000001,8.04075913968271
Hauts-de-Seine,997667,208790,788877,774742,11841,2294,centre,43.19,2022,-1.1749999999999998,-0.22365542299999985,-0.07455401999999989,0.983669071,-0.06495240299999999,0.513609341,-1.131962316000001,-0.23279338199999966,1.5386098540000002,1.0917009600000007,-0.08503108699999995,-0.6974604469999999,0.5549407829999999,25.27651415675439
Hauts-de-Seine,997667,208790,788877,774742,11841,2294,droite,10.739999999999998,2022,-1.1749999999999998,-0.22365542299999985,-0.07455401999999989,0.983669071,-0.06495240299999999,0.513609341,-1.131962316000001,-0.23279338199999966,1.5386098540000002,1.0917009600000007,-0.08503108699999995,-0.6974604469999999,0.5549407829999999,23.736787705912988
Hauts-de-Seine,997667,208790,788877,774742,11841,2294,extreme droite,16.47,2022,-1.1749999999999998,-0.22365542299999985,-0.07455401999999989,0.983669071,-0.06495240299999999,0.513609341,-1.131962316000001,-0.23279338199999966,1.5386098540000002,1.0917009600000007,-0.08503108699999995,-0.6974604469999999,0.5549407829999999,18.58417486471366
Hauts-de-Seine,997667,208790,788877,774742,11841,2294,extreme gauche,28.25,2022,-1.1749999999999998,-0.22365542299999985,-0.07455401999999989,0.983669071,-0.06495240299999999,0.513609341,-1.131962316000001,-0.23279338199999966,1.5386098540000002,1.0917009600000007,-0.08503108699999995,-0.6974604469999999,0.5549407829999999,24.98965504454971
Hauts-de-Seine,997667,208790,788877,774742,11841,2294,gauche,1.36,2022,-1.1749999999999998,-0.22365542299999985,-0.07455401999999989,0.983669071,-0.06495240299999999,0.513609341,-1.131962316000001,-0.23279338199999966,1.5386098540000002,1.0917009600000007,-0.08503108699999995,-0.6974604469999999,0.5549407829999999,7.431105057812829
Seine-Saint-Denis,793929,239927,554002,543151,7607,3244,centre,23.83,2022,-1.799999999999999,-0.5600303100000001,0.09634964000000013,1.5949414009999998,-0.11555830699999997,0.705618598,-1.5082845200000001,-1.6148798809999994,2.3038896720000004,-0.5008538399999996,-2.3876943279999985,-3.468628665,0.7089482719999998,20.160867956810282
Seine-Saint-Denis,793929,239927,554002,543151,7607,3244,droite,5.630000000000001,2022,-1.799999999999999,-0.5600303100000001,0.09634964000000013,1.5949414009999998,-0.11555830699999997,0.705618598,-1.5082845200000001,-1.6148798809999994,2.3038896720000004,-0.5008538399999996,-2.3876943279999985,-3.468628665,0.7089482719999998,24.371632937447867
Seine-Saint-Denis,793929,239927,554002,543151,7607,3244,extreme droite,17.03,2022,-1.799999999999999,-0.5600303100000001,0.09634964000000013,1.5949414009999998,-0.11555830699999997,0.705618598,-1.5082845200000001,-1.6148798809999994,2.3038896720000004,-0.5008538399999996,-2.3876943279999985,-3.468628665,0.7089482719999998,31.08784197583054
